"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","80","TC_CON_AT_004 POST /api/access/issue invalid type error schema @negative","contract","2026-06-19","passed","2026-06-19","Access Token — Contract","api/contract/access/access-token.contract.spec.js","",""
"","158","TC_SCH_018_GET_NotFound_ScheduleJobList","smoke","2026-06-19","passed","2026-06-19","Schedule - Smoke","api/smoke/schedule/schedule.smoke.spec.js","",""
"","82","TC_CPN_REG_008_GET_NotFound_Quirk @negative","regression","2026-06-19","passed","2026-06-19","Coupon — Limits & Validation Regression","api/regression/cupones/coupon-limits.regression.spec.js","",""
"","449","TC_MED_014b_FILTER_TitleContains","regression","2026-06-19","passed","2026-06-19","6. Filtros Avanzados (filterData)","api/regression/media/media-advanced.regression.spec.js","",""
"","179","TC-004: Test de paginación","regression","2026-06-19","passed","2026-06-19","Cupones - GET avanzado","api/regression/cupones/cupones-advanced.regression.spec.js","",""
"","2059","TC_LIV_005_DELETE_Stream","smoke","2026-06-19","passed","2026-06-19","Live Stream - Smoke","api/smoke/live/live-crud.smoke.spec.js","",""
"","2250","TC_LIV_053_GET_RestreamDetail","regression","2026-06-19","passed","2026-06-19","Live Restream — Lifecycle (LIVE-RISK-007)","api/regression/live/live-restream.regression.spec.js","",""
"","339","TC_LOG_005_POST_ReplaceLogo","regression","2026-06-19","passed","2026-06-19","Live Stream Logo API - Exhaustive Suite (Static Assets) > 1. Suite: Casos Positivos y Persistencia","api/regression/live/live-logo.regression.spec.js","",""
"","81","TC_MED_009_GET_DetailNotFound","smoke","2026-06-19","passed","2026-06-19","Media - Smoke","api/smoke/media/media-crud.smoke.spec.js","",""
"","83","[PL-SMOKE-002] GET lista respeta parámetro limit","smoke","2026-06-19","passed","2026-06-19","Playlist - Smoke","api/smoke/playlist/playlist-crud.smoke.spec.js","",""
"","85","TC_CON_AR_003 GET /api/settings/advanced-access-restrictions list response schema","contract","2026-06-19","passed","2026-06-19","Access Restriction - Contract","api/contract/access_restriction/access_restriction.contract.spec.js","",""
"","2479","TC_SCH_020_DELETE_ScheduleJob_CascadeCleansSchedule @critical","regression","2026-06-19","passed","2026-06-19","Schedule - Regression","api/regression/schedule/schedule-advanced.regression.spec.js","",""
"","97","Debe soportar flag full (ruta completa en nombre)","smoke","2026-06-19","passed","2026-06-19","GET /api/category - Búsqueda y listados de categorías","api/smoke/category/category-crud.smoke.spec.js","",""
"","214","TC_AD_032_POST_Create_AdInsertion_ZeroDuration @negative","regression","2026-06-19","passed","2026-06-19","Ad — POST /api/ad/new · ad-insertion","api/regression/ad/ad-create.regression.spec.js","",""
"","169","TC_CAT_REG_009_POST_DRM_All_Branch","regression","2026-06-19","passed","2026-06-19","Category — Regression (backend gap coverage)","api/regression/category/category.regression.spec.js","",""
"","2283","TC_LIV_033_POST_AssignAd","regression","2026-06-19","passed","2026-06-19","8. Configuración Avanzada","api/regression/live/live-advanced.regression.spec.js","",""
"","2196","TC_LIV_032_GET_DetailPublishUrls","regression","2026-06-19","passed","2026-06-19","8. Configuración Avanzada","api/regression/live/live-advanced.regression.spec.js","",""
"","2003","TC_LIV_013_POST_ToggleOffline","regression","2026-06-19","passed","2026-06-19","3. Estado Online/Offline","api/regression/live/live-advanced.regression.spec.js","",""
"","82","TC_CPN_POST_group_disable_invalid_date_format","regression","2026-06-19","passed","2026-06-19","Coupon Group — Bulk Disable (POST /api/coupon-group/:id/disable)","api/regression/cupones/coupon-group.regression.spec.js","",""
"","2509","TC_SCH_011_GET_ScheduleJobList @critical","smoke","2026-06-19","passed","2026-06-19","Schedule - Smoke","api/smoke/schedule/schedule.smoke.spec.js","",""
"","827","[PL-FUNC-001.2.1] Media asociada vía update aparece en GET?all=true","regression","2026-06-19","passed","2026-06-19","GET ?medias=true - Medias incluidas","api/regression/playlist/playlist-advanced.regression.spec.js","",""
"","2029","TC_LIV_025_GET_ThumbList","regression","2026-06-19","passed","2026-06-19","7. Thumbnails y Logo","api/regression/live/live-advanced.regression.spec.js","",""
"","355","TC-011: Buscar cupón por código","regression","2026-06-19","passed","2026-06-19","Cupones - GET avanzado","api/regression/cupones/cupones-advanced.regression.spec.js","",""
"","0","[BR-PL-010] Los tokens generados son únicos entre sí","regression","2026-06-19","skipped","2026-06-19","Access Tokens","api/regression/playlist/playlist-advanced.regression.spec.js","",""
"","162","TC_AD_023_POST_Create_VAST_MissingTag @negative","regression","2026-06-19","passed","2026-06-19","Ad — POST /api/ad/new · VAST","api/regression/ad/ad-create.regression.spec.js","",""
"","78","TC_THB_006_DELETE_RemoveNoToken","smoke","2026-06-19","passed","2026-06-19","Live Stream Thumbnail API - Batería de Pruebas > 2. Suite: Seguridad (Auth)","api/smoke/live/live-thumbnail.smoke.spec.js","",""
"","1995","TC_LIV_002_POST_CreateStreamAudio","regression","2026-06-19","passed","2026-06-19","1b. CRUD adicional","api/regression/live/live-advanced.regression.spec.js","",""
"","191","TC_MED_015_SEARCH_ExactTitle","regression","2026-06-19","passed","2026-06-19","7. Search (GET /api/media/search)","api/regression/media/media-search.regression.spec.js","",""
